instance_id,sample_id,house_id,split,semantic_label,has_mirror_plane,has_refined_depth,has_coarse_mask,has_precise_mask
1,9568123de77d4e68bfba11f34b83ac7a_i1_4,aayBHfsNo7d,train,incomplete,1,0,0,1,1
1,0f462b8531e14ad0803d1beabefa48b5_i1_1,aayBHfsNo7d,train,incomplete,1,0,0,1,1
1,94a3c70b35444b3191ca06b9a4fac782_i1_5,aayBHfsNo7d,train,incomplete,1,0,0,1,1
1,8a3f2a5d30b847b7ae94eb24d5d9c8e5_i1_4,aayBHfsNo7d,train,incomplete,1,0,0,1,1
1,8761fe0f67a041cf96957879f73fbd5e_i1_4,aayBHfsNo7d,train,incomplete,1,0,0,1,1
1,0f462b8531e14ad0803d1beabefa48b5_i1_2,aayBHfsNo7d,train,incomplete,1,0,0,1,1
1,07828abd68f54c2ba9ede7aa649932df_i1_2,aayBHfsNo7d,train,incomplete,1,0,0,1,1
1,00ebbf3782c64d74aaf7dd39cd561175_i1_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,cb66d4266148455bbddf5d059a483711_i2_4,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,db145474a5fa476d95c2cc7f09e7c83a_i1_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,558ba0761bf24428b9cf91e60333ea25_i1_1,17DRP5sb8fy,train,complete,1,0,0,1,1
1,e0ce09f0178c48e2bbe649d2bf659702_i1_3,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,8ccf449f599a4cd88648e1d0ff39fdd0_i2_3,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,ee59d6b5e5da4def9fe85a8ba94ecf25_i1_4,17DRP5sb8fy,train,complete,1,0,0,1,1
1,7ad0b4e15c4f4cf38f56efbbcadfbf6a_i1_5,17DRP5sb8fy,train,complete,1,0,0,1,1
1,c341c46acf7044d1a712d622cbc94a27_i1_1,17DRP5sb8fy,train,complete,1,0,0,1,1
1,cb6a9786e4ff47f79a11b024c36ef7c0_i1_1,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,da5fa65c13e643719a20cbb818c9a85d_i1_5,17DRP5sb8fy,train,almost-complete,1,0,0,1,1
1,ee59d6b5e5da4def9fe85a8ba94ecf25_i1_3,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,b2e9278f9b8f4661abcb0446d2cbb98e_i1_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,5efaa5e4a30e481f9dadc1bac5e56a21_i1_2,17DRP5sb8fy,train,complete,1,0,0,1,1
1,28db29e8c72c4a68bfdf5bb2b454443d_i1_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,7ad0b4e15c4f4cf38f56efbbcadfbf6a_i1_2,17DRP5sb8fy,train,incomplete,0,0,0,1,1
1,28db29e8c72c4a68bfdf5bb2b454443d_i2_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,cb66d4266148455bbddf5d059a483711_i1_4,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,e693b5de8ad84d4cb61a79ece2e66d11_i1_2,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,8ccf449f599a4cd88648e1d0ff39fdd0_i1_3,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,558ba0761bf24428b9cf91e60333ea25_i1_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,cb6a9786e4ff47f79a11b024c36ef7c0_i1_3,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,8a0f2f1a8ea441658501561e5dc34a3e_i1_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,28db29e8c72c4a68bfdf5bb2b454443d_i1_4,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,0e92a69a50414253a23043758f111cec_i1_2,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,00ebbf3782c64d74aaf7dd39cd561175_i2_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,28db29e8c72c4a68bfdf5bb2b454443d_i2_4,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,c8112f69d34d476fbb29e6b3909deba2_i1_5,17DRP5sb8fy,train,incomplete,0,0,0,1,1
2,c8112f69d34d476fbb29e6b3909deba2_i1_5,17DRP5sb8fy,train,incomplete,0,0,0,1,1
1,1e86968849944444b66d9537efb5da9e_i1_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,c429b363fd3145fe8a7631bbe9644066_i1_2,17DRP5sb8fy,train,complete,1,0,0,1,1
1,cb66d4266148455bbddf5d059a483711_i1_5,17DRP5sb8fy,train,incomplete,1,0,0,1,1
1,98cb55a4f05240c9b1d600aed0feee58_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,12cd53fa035549b29c5afe191ca7c0bb_i1_2,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,9928f146fa5e4de2b6482f15e79f9439_i1_0,p5wJjkQkbXX,train,almost-complete,0,0,0,1,1
2,9928f146fa5e4de2b6482f15e79f9439_i1_0,p5wJjkQkbXX,train,almost-complete,0,0,0,1,1
1,e972b2ef63ad40278b6ae6b21d38b4f3_i1_2,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,0e93040c3a574977ad36fa61e1d54897_i2_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,0e93040c3a574977ad36fa61e1d54897_i2_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,9a25465251c34e05bdf9940345a063b6_i1_1,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,6161c9691c944c03b177037343e26a1d_i1_1,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,6161c9691c944c03b177037343e26a1d_i1_1,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,968453c020624c1ea039f22d6852113c_i1_1,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
2,968453c020624c1ea039f22d6852113c_i1_1,p5wJjkQkbXX,train,complete,0,0,0,1,1
1,e4611e4d227a4a3e82a77d93640b2ce5_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,cc273986f90c4b0a93bc7676750c95c6_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,e81f46dd26d74c1f903ffb749d2000b6_i1_1,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,e81f46dd26d74c1f903ffb749d2000b6_i1_1,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,4c2c1e8a608945ccbfe4cde76e6bfc30_i1_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,88e1a361dfe240d49d9f3bf34a8f1617_i1_1,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,dea35f3e2e5642aa920e3251f33fa036_i0_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,2336065dc5eb45d5a6807c94cf3072cd_i1_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,49806ddec46b4c1b8a268f1fa24fa0c0_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,e81f46dd26d74c1f903ffb749d2000b6_i1_2,p5wJjkQkbXX,train,complete,0,0,0,1,1
2,e81f46dd26d74c1f903ffb749d2000b6_i1_2,p5wJjkQkbXX,train,complete,0,0,0,1,1
1,a605b7adeebf49c580e5ba30e5ca025e_i2_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,7c2c3940d6ce4662abdc85c9c1fe8766_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,a819af38ac3f4e54b7cdc834c04a1d05_i2_0,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
2,a819af38ac3f4e54b7cdc834c04a1d05_i2_0,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,d3f5d9ad84994c68afac6a292c39e2b3_i1_5,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,a819af38ac3f4e54b7cdc834c04a1d05_i1_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,06db5803f7ac41a2a0e92d7cc0617c46_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,06db5803f7ac41a2a0e92d7cc0617c46_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,10ac1913d65c422ab6cbda5b9fb5fbf9_i1_0,p5wJjkQkbXX,train,almost-complete,0,0,0,1,1
2,10ac1913d65c422ab6cbda5b9fb5fbf9_i1_0,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,897ee6cdc5314ffaa23bf487ac2e0def_i1_2,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,4b69f27bd8c84260b8d455f5711e8647_i2_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,501146779ece478696abb65fcce6ed48_i1_1,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,be429defb12e41e1a8ee7ae33dd92036_i1_2,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,0cbe799a6396492fa77699e728ef554d_i1_2,p5wJjkQkbXX,train,almost-complete,1,0,0,1,1
1,e81f46dd26d74c1f903ffb749d2000b6_i1_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,e81f46dd26d74c1f903ffb749d2000b6_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,4e2df346f67d4412b59df955aa0650c8_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,e29a9e0aed3844719148316853b3c863_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,9a25465251c34e05bdf9940345a063b6_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,1ac9330105c84fe3bf9058aebfd26f6a_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,24b0360e11a84b16870c85ba0d24f19b_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,5ea05ade19e4462eae79d583f3656cca_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,fdad368d493446b5a174695b65a94f56_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,31086714d7104f12b1a8068066cad127_i1_1,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,7c2c3940d6ce4662abdc85c9c1fe8766_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,9928f146fa5e4de2b6482f15e79f9439_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,fe9dd44381fe4a4f8d329ddf3d8582ac_i1_2,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,f241aed02b05490887fcc98e49095e74_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,f241aed02b05490887fcc98e49095e74_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,2336065dc5eb45d5a6807c94cf3072cd_i2_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,31086714d7104f12b1a8068066cad127_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,31086714d7104f12b1a8068066cad127_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,ecd1018346dd4921a3f57e81ea74cf3b_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,c8ee310050a34926a0c65c425009a75e_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,c74a54d855604d0babde60330756113b_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,0ae8865e3c2d4c3388014c7d85b5ed12_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,4c82e62e485548a98cfbebff56f6c7d4_i1_4,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,846d923830d14a189ab5133f7f6c2d75_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,2336065dc5eb45d5a6807c94cf3072cd_i2_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,874be44e813a42559bfb7f474be3497c_i1_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,0e93040c3a574977ad36fa61e1d54897_i1_5,p5wJjkQkbXX,train,complete,0,0,0,1,1
2,0e93040c3a574977ad36fa61e1d54897_i1_5,p5wJjkQkbXX,train,complete,0,0,0,1,1
1,4ea8a0b3ea934457bfce7d1c54e256b0_i1_1,p5wJjkQkbXX,train,complete,0,0,0,1,1
2,4ea8a0b3ea934457bfce7d1c54e256b0_i1_1,p5wJjkQkbXX,train,complete,0,0,0,1,1
3,4ea8a0b3ea934457bfce7d1c54e256b0_i1_1,p5wJjkQkbXX,train,complete,0,0,0,1,1
1,31086714d7104f12b1a8068066cad127_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,31086714d7104f12b1a8068066cad127_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
3,31086714d7104f12b1a8068066cad127_i1_5,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,27f745e86add4e4fb11aad06f919b72d_i1_4,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,216f559483e047469d81c24a67801f66_i1_2,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,f86f17660af34b46b5a55eca66f1dc6b_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,4256db7f41e440f9a4d097079c53d560_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,4256db7f41e440f9a4d097079c53d560_i1_5,p5wJjkQkbXX,train,almost-complete,1,0,0,1,1
1,b522428ca9694b10a0d44bb8ccae53ea_i1_4,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,968453c020624c1ea039f22d6852113c_i1_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,756a5ee5e2794ce8946e7fc6a6cabcd7_i1_0,p5wJjkQkbXX,train,almost-complete,1,0,0,1,1
1,4ea8a0b3ea934457bfce7d1c54e256b0_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,0e93040c3a574977ad36fa61e1d54897_i2_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,0e93040c3a574977ad36fa61e1d54897_i2_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,9b63bab455e84375a633f1b0a55c8bee_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,7b60d70744d344d7b4371d212bca04bb_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,0e93040c3a574977ad36fa61e1d54897_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,0e93040c3a574977ad36fa61e1d54897_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,2c25ceddf2aa4f6182a84f2668b6635b_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,057341f7473241849f5307130c5941ee_i1_5,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,833c62d173f14aaabd2618c4aa1aefc2_i1_4,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,d99a0223c600419aa300a253164774ba_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,c74a54d855604d0babde60330756113b_i2_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,2336065dc5eb45d5a6807c94cf3072cd_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,f241aed02b05490887fcc98e49095e74_i1_2,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,a819af38ac3f4e54b7cdc834c04a1d05_i2_5,p5wJjkQkbXX,train,complete,0,0,0,1,1
2,a819af38ac3f4e54b7cdc834c04a1d05_i2_5,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,968453c020624c1ea039f22d6852113c_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,968453c020624c1ea039f22d6852113c_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,968453c020624c1ea039f22d6852113c_i0_0,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,97e40352821545a9834df205cb834380_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,a36d93ad718a4c18ae37b5b7e8b393ff_i1_5,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
2,a36d93ad718a4c18ae37b5b7e8b393ff_i1_5,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,c74a54d855604d0babde60330756113b_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,df88585cb6e44ab8a086931ae4c42988_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,df88585cb6e44ab8a086931ae4c42988_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,4c2c1e8a608945ccbfe4cde76e6bfc30_i0_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,7e7f11d08e64429ca7c0be69573f061b_i2_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,a605b7adeebf49c580e5ba30e5ca025e_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,de0c19e0b79c4db0b3b92b3bf9e33ee2_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,9aaf543f995449b2affa8641c43ed32d_i1_4,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,3e44da3aba4d492bbe7ba0f8397b1450_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,1820cb9dba3a4dc0addaf429d2dc96e5_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,87844ca5aad64bf790eb6db57770008b_i1_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,968453c020624c1ea039f22d6852113c_i2_1,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,24cb8aa2491e4686a4af0add4961d171_i1_5,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,c74a54d855604d0babde60330756113b_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,5f7a10d0598a492abf7a73b4a7afa7ff_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,8d6d6147cd1743bd869844e834a0cf77_i1_0,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,9b63bab455e84375a633f1b0a55c8bee_i0_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,4b69f27bd8c84260b8d455f5711e8647_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,130eb894f4dc4bc4929831f54445c926_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,bb38ac9e750f4bbabd9ac4143aca2a7a_i1_5,p5wJjkQkbXX,train,complete,0,0,0,1,1
2,bb38ac9e750f4bbabd9ac4143aca2a7a_i1_5,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,27f745e86add4e4fb11aad06f919b72d_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
2,27f745e86add4e4fb11aad06f919b72d_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,a76fb4a855e84d32aaa671b9830a624b_i1_4,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,3e44da3aba4d492bbe7ba0f8397b1450_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,a246a060f2ba471db3177933618d987f_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,9b63bab455e84375a633f1b0a55c8bee_i2_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,ab150d6d19bd46afa43949e66e943282_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,ab150d6d19bd46afa43949e66e943282_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,31086714d7104f12b1a8068066cad127_i1_2,p5wJjkQkbXX,train,almost-complete,1,0,0,1,1
1,4c2c1e8a608945ccbfe4cde76e6bfc30_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,4ea8a0b3ea934457bfce7d1c54e256b0_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,0e93040c3a574977ad36fa61e1d54897_i1_1,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,0e93040c3a574977ad36fa61e1d54897_i1_1,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,40394bc73ced485b9254ad8c874ebbe3_i1_0,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
2,40394bc73ced485b9254ad8c874ebbe3_i1_0,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,d35571d078954f8d89dcc1c79d91674c_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,87844ca5aad64bf790eb6db57770008b_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,ab150d6d19bd46afa43949e66e943282_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,31086714d7104f12b1a8068066cad127_i2_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,31086714d7104f12b1a8068066cad127_i2_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,24cb8aa2491e4686a4af0add4961d171_i2_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,3b486fb3856b4551868ebd0f88582d5c_i1_5,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,e165b44c56394d7b8322a813cd82d490_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,e89e910f7fd0456f8bfc5ac4821caafc_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,a819af38ac3f4e54b7cdc834c04a1d05_i1_5,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
2,a819af38ac3f4e54b7cdc834c04a1d05_i1_5,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,4ea8a0b3ea934457bfce7d1c54e256b0_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
2,4ea8a0b3ea934457bfce7d1c54e256b0_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
3,4ea8a0b3ea934457bfce7d1c54e256b0_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,0024bf6c261d4759be19234c9af1e819_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
2,0024bf6c261d4759be19234c9af1e819_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,4f2ba3ecff5142fca6b16c2e6cdbbdd6_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,e4611e4d227a4a3e82a77d93640b2ce5_i1_2,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,5d0380959764465394f08ec32dcf04ad_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
2,5d0380959764465394f08ec32dcf04ad_i1_2,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,cc273986f90c4b0a93bc7676750c95c6_i1_2,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
1,a76fb4a855e84d32aaa671b9830a624b_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,4ea8a0b3ea934457bfce7d1c54e256b0_i2_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,6d3d71725b3d40429c2e06972e5fa0e8_i1_1,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,b63c954def2a4e86b44707384d727391_i1_2,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,1ea44529d0174b9da101564aee5a0c81_i1_4,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,0cbe799a6396492fa77699e728ef554d_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,3f264307ae69400da49ca1e0854ea816_i1_5,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,10ac1913d65c422ab6cbda5b9fb5fbf9_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,1aeae179625546819a85dbf0da95b5b7_i1_5,p5wJjkQkbXX,train,incomplete,0,0,0,1,1
2,1aeae179625546819a85dbf0da95b5b7_i1_5,p5wJjkQkbXX,train,complete,0,0,0,1,1
1,8d2affcc4fbb4f5696a079e83b2d305b_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,98ab4675e5d44a5693f3b57b370b66a8_i1_3,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,a819af38ac3f4e54b7cdc834c04a1d05_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,97e40352821545a9834df205cb834380_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,413b432be2aa49dab55c47328e9e622c_i1_3,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,7e7f11d08e64429ca7c0be69573f061b_i1_4,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,968453c020624c1ea039f22d6852113c_i1_4,p5wJjkQkbXX,train,almost-complete,1,0,0,1,1
2,968453c020624c1ea039f22d6852113c_i1_4,p5wJjkQkbXX,train,incomplete,1,0,0,1,1
1,31086714d7104f12b1a8068066cad127_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
2,31086714d7104f12b1a8068066cad127_i1_0,p5wJjkQkbXX,train,complete,1,0,0,1,1
1,ca77dd4132f044b7b6b999d3795d09d3_i1_2,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,6cece5e7a4074cf19c83b3c213b498d8_i1_1,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,88fda52a9c9e4a5cb1774e741ecce8f6_i1_2,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
2,88fda52a9c9e4a5cb1774e741ecce8f6_i1_2,VVfe2KiqLaN,train,complete,1,0,0,1,1
1,f1a43d69cfc04812b3099e08fc27d56c_i1_4,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,bed1e142845343c5b9695eabad5d170e_i1_3,VVfe2KiqLaN,train,complete,0,0,0,1,1
2,bed1e142845343c5b9695eabad5d170e_i1_3,VVfe2KiqLaN,train,complete,0,0,0,1,1
1,ab5c93de69a745bbb1ec09e3c4f2c0ae_i1_5,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,c6ade0195d9e4ca0abbb20fb0eb2fb66_i1_1,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,88fda52a9c9e4a5cb1774e741ecce8f6_i1_1,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
2,88fda52a9c9e4a5cb1774e741ecce8f6_i1_1,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
3,88fda52a9c9e4a5cb1774e741ecce8f6_i1_1,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,bed1e142845343c5b9695eabad5d170e_i1_2,VVfe2KiqLaN,train,complete,1,0,0,1,1
1,ecf39d39cf7745eebe103ce9c4b3cbe0_i1_3,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,88fda52a9c9e4a5cb1774e741ecce8f6_i1_5,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,5ee3f3c0dac54a1893594c1fde6a427a_i1_0,VVfe2KiqLaN,train,complete,1,0,0,1,1
2,5ee3f3c0dac54a1893594c1fde6a427a_i1_0,VVfe2KiqLaN,train,complete,1,0,0,1,1
3,5ee3f3c0dac54a1893594c1fde6a427a_i1_0,VVfe2KiqLaN,train,complete,1,0,0,1,1
1,ebe1e9c4b5bb42cc99287a05f4ee5526_i1_5,VVfe2KiqLaN,train,incomplete,1,0,0,1,1
1,1c7bbe372fcf48beb113ee844b3ae43f_i0_0,qoiz87JEwZ2,train,incomplete,1,0,0,1,1
1,17a4102f8d13437087e4617b53d86ece_i1_1,qoiz87JEwZ2,train,complete,1,0,0,1,1
1,1e569e030be24ccf8e8f6ccb42007846_i1_3,qoiz87JEwZ2,train,incomplete,1,0,0,1,1
1,413903c083d64f2696539cf9f181894e_i0_4,qoiz87JEwZ2,train,incomplete,1,0,0,1,1
1,e2b769bf54424aadafe4be1ecd0d7776_i0_1,qoiz87JEwZ2,train,incomplete,1,0,0,1,1
1,a515a42b3cfa4005affc8b3f14d8ca2d_i1_0,qoiz87JEwZ2,train,incomplete,1,0,0,1,1
