instance_id,sample_id,scene_id,split,mirror_visibility,has_mirror_plane,has_coarse_refined_depth,has_precise_refined_depth,has_coarse_mask,has_precise_mask
2,000300,scene0165_02,train,partial,1,1,1,1,1
1,000700,scene0095_00,test,partial,1,1,1,1,1
1,000000,scene0447_01,train,partial,1,1,1,1,1
1,000010,scene0447_01,train,partial,1,1,1,1,1
1,001100,scene0447_01,train,partial,1,1,1,1,1
1,000018,scene0447_01,train,partial,1,1,1,1,1
1,000001,scene0447_01,train,partial,1,1,1,1,1
1,001138,scene0350_01,val,partial,1,1,1,1,1
1,001114,scene0350_01,val,partial,1,1,1,1,1
1,001089,scene0350_01,val,partial,1,1,1,1,1
1,000500,scene0350_01,val,partial,1,1,1,1,1
1,001072,scene0350_01,val,partial,1,1,1,1,1
1,001105,scene0350_01,val,partial,1,1,1,1,1
1,001125,scene0350_01,val,partial,1,1,1,1,1
1,001075,scene0350_01,val,partial,1,1,1,1,1
1,001200,scene0350_01,val,partial,1,1,1,1,1
1,001100,scene0350_01,val,partial,1,1,1,1,1
1,001145,scene0350_01,val,partial,1,1,1,1,1
1,000700,scene0350_01,val,partial,1,1,1,1,1
1,001098,scene0350_01,val,partial,1,1,1,1,1
1,001067,scene0350_01,val,partial,1,1,1,1,1
1,001082,scene0350_01,val,partial,1,1,1,1,1
1,003600,scene0261_01,train,partial,1,1,1,1,1
1,002900,scene0261_01,train,partial,1,1,1,1,1
1,003000,scene0261_01,train,partial,1,1,1,1,1
1,000400,scene0327_00,train,partial,1,1,1,1,1
1,000195,scene0195_02,train,partial,1,1,1,1,1
1,000207,scene0195_02,train,partial,1,1,1,1,1
1,000400,scene0195_02,train,partial,1,1,1,1,1
1,000212,scene0195_02,train,partial,1,1,1,1,1
1,000191,scene0195_02,train,partial,1,1,1,1,1
1,000172,scene0195_02,train,partial,1,1,1,1,1
1,000200,scene0195_02,train,partial,1,1,1,1,1
1,000153,scene0195_02,train,partial,1,1,1,1,1
1,000218,scene0195_02,train,partial,1,1,1,1,1
1,000100,scene0195_02,train,partial,1,1,1,1,1
1,000179,scene0195_02,train,partial,1,1,1,1,1
1,003800,scene0642_01,val,partial,1,1,1,1,1
1,002900,scene0642_01,val,partial,1,1,1,1,1
1,000000,scene0170_02,val,partial,1,1,1,1,1
1,000169,scene0579_01,train,partial,1,1,1,1,1
2,000169,scene0579_01,train,partial,1,1,1,1,1
3,000169,scene0579_01,train,partial,1,1,1,1,1
1,000232,scene0579_01,train,partial,1,1,1,1,1
2,000232,scene0579_01,train,partial,1,1,1,1,1
1,000187,scene0579_01,train,partial,1,1,1,1,1
2,000187,scene0579_01,train,partial,1,1,1,1,1
3,000187,scene0579_01,train,partial,1,1,1,1,1
1,000220,scene0579_01,train,partial,1,1,1,1,1
2,000220,scene0579_01,train,partial,1,1,1,1,1
1,000213,scene0579_01,train,partial,1,1,1,1,1
2,000213,scene0579_01,train,partial,1,1,1,1,1
1,000178,scene0579_01,train,partial,1,1,1,1,1
2,000178,scene0579_01,train,partial,1,1,1,1,1
3,000178,scene0579_01,train,partial,1,1,1,1,1
1,000208,scene0579_01,train,partial,1,1,1,1,1
2,000208,scene0579_01,train,partial,1,1,1,1,1
1,000162,scene0579_01,train,partial,1,1,1,1,1
2,000162,scene0579_01,train,partial,1,1,1,1,1
3,000162,scene0579_01,train,partial,1,1,1,1,1
1,000200,scene0579_01,train,partial,1,1,1,1,1
2,000200,scene0579_01,train,partial,1,1,1,1,1
1,000153,scene0579_01,train,partial,1,1,1,1,1
2,000153,scene0579_01,train,partial,1,1,1,1,1
3,000153,scene0579_01,train,partial,1,1,1,1,1
1,000227,scene0579_01,train,partial,1,1,1,1,1
2,000227,scene0579_01,train,partial,1,1,1,1,1
1,000197,scene0579_01,train,partial,1,1,1,1,1
2,000197,scene0579_01,train,partial,1,1,1,1,1
1,000100,scene0579_01,train,partial,1,1,1,1,1
2,000100,scene0579_01,train,partial,1,1,1,1,1
3,000100,scene0579_01,train,partial,1,1,1,1,1
4,000100,scene0579_01,train,partial,1,1,1,1,1
1,000192,scene0579_01,train,partial,1,1,1,1,1
2,000192,scene0579_01,train,partial,1,1,1,1,1
3,000192,scene0579_01,train,partial,1,1,1,1,1
1,001235,scene0574_02,test,partial,1,1,1,1,1
1,001246,scene0574_02,test,partial,1,1,1,1,1
1,001196,scene0574_02,test,partial,1,1,1,1,1
2,001196,scene0574_02,test,partial,1,1,1,1,1
1,000900,scene0574_02,test,partial,1,1,1,1,1
1,001300,scene0574_02,test,partial,1,1,1,1,1
1,001217,scene0574_02,test,partial,1,1,1,1,1
1,001189,scene0574_02,test,partial,1,1,1,1,1
2,001189,scene0574_02,test,partial,1,1,1,1,1
1,001200,scene0574_02,test,partial,1,1,1,1,1
1,001203,scene0574_02,test,partial,1,1,1,1,1
2,001203,scene0574_02,test,partial,1,1,1,1,1
1,001226,scene0574_02,test,partial,1,1,1,1,1
1,001210,scene0574_02,test,partial,1,1,1,1,1
2,001210,scene0574_02,test,partial,1,1,1,1,1
1,000100,scene0574_02,test,partial,1,1,1,1,1
1,000400,scene0244_01,train,partial,1,1,1,1,1
2,000400,scene0244_01,train,partial,1,1,1,1,1
3,000400,scene0244_01,train,partial,1,1,1,1,1
4,000400,scene0244_01,train,partial,1,1,1,1,1
5,000400,scene0244_01,train,partial,1,1,1,1,1
6,000400,scene0244_01,train,partial,1,1,1,1,1
7,000400,scene0244_01,train,partial,1,1,1,1,1
8,000400,scene0244_01,train,partial,1,1,1,1,1
1,001100,scene0000_01,train,partial,1,1,1,1,1
1,000900,scene0312_00,train,partial,1,1,1,1,1
1,000100,scene0244_00,train,partial,1,1,1,1,1
2,000100,scene0244_00,train,partial,1,1,1,1,1
3,000100,scene0244_00,train,partial,1,1,1,1,1
4,000100,scene0244_00,train,partial,1,1,1,1,1
5,000100,scene0244_00,train,partial,1,1,1,1,1
6,000100,scene0244_00,train,partial,1,1,1,1,1
7,000100,scene0244_00,train,whole,1,1,1,1,1
1,000400,scene0693_00,test,partial,1,1,1,1,1
2,000400,scene0693_00,test,partial,1,1,1,1,1
1,001300,scene0693_00,test,partial,1,1,1,1,1
1,001400,scene0693_00,test,partial,1,1,1,1,1
1,001900,scene0092_04,train,partial,1,1,1,1,1
1,002600,scene0092_04,train,partial,1,1,1,1,1
1,001800,scene0092_04,train,partial,1,1,1,1,1
1,000800,scene0046_01,test,partial,1,1,1,1,1
1,001500,scene0046_01,test,partial,0,0,0,1,1
2,001500,scene0046_01,test,whole,0,0,0,1,1
1,001700,scene0046_01,test,partial,1,1,1,1,1
1,001200,scene0046_01,test,partial,0,0,0,1,1
2,001200,scene0046_01,test,whole,0,0,0,1,1
1,001100,scene0046_01,test,partial,1,1,1,1,1
2,001100,scene0046_01,test,whole,1,1,1,1,1
1,001300,scene0434_01,train,partial,1,1,1,1,1
1,001400,scene0434_01,train,partial,1,1,1,1,1
1,000800,scene0425_01,train,partial,1,1,1,1,1
1,001400,scene0101_01,train,whole,1,1,1,1,1
1,002200,scene0051_03,train,partial,1,1,1,1,1
1,001000,scene0051_03,train,partial,1,1,1,1,1
1,000389,scene0510_02,train,partial,1,1,1,1,1
1,000346,scene0510_02,train,partial,1,1,1,1,1
1,000425,scene0510_02,train,partial,1,1,1,1,1
1,000000,scene0510_02,train,partial,1,1,1,1,1
1,000261,scene0510_02,train,partial,1,1,1,1,1
1,000335,scene0510_02,train,partial,1,1,1,1,1
1,000396,scene0510_02,train,partial,1,1,1,1,1
1,000362,scene0510_02,train,partial,1,1,1,1,1
1,000045,scene0510_02,train,partial,1,1,1,1,1
1,000300,scene0510_02,train,partial,1,1,1,1,1
1,000367,scene0510_02,train,partial,1,1,1,1,1
1,000400,scene0510_02,train,partial,1,1,1,1,1
1,000268,scene0510_02,train,partial,1,1,1,1,1
1,000030,scene0510_02,train,partial,1,1,1,1,1
1,000294,scene0510_02,train,partial,1,1,1,1,1
1,000355,scene0510_02,train,partial,1,1,1,1,1
1,000299,scene0510_02,train,partial,1,1,1,1,1
1,000409,scene0510_02,train,whole,1,1,1,1,1
1,000325,scene0510_02,train,partial,1,1,1,1,1
1,000404,scene0510_02,train,whole,1,1,1,1,1
1,000420,scene0510_02,train,partial,1,1,1,1,1
1,000200,scene0510_02,train,partial,1,1,1,1,1
2,000200,scene0510_02,train,partial,1,1,1,1,1
1,000428,scene0510_02,train,partial,1,1,1,1,1
1,000379,scene0510_02,train,whole,1,1,1,1,1
1,000289,scene0510_02,train,partial,1,1,1,1,1
1,000277,scene0510_02,train,partial,1,1,1,1,1
1,000320,scene0510_02,train,partial,1,1,1,1,1
1,000412,scene0510_02,train,partial,1,1,1,1,1
1,000023,scene0510_02,train,partial,1,1,1,1,1
1,000399,scene0510_02,train,partial,1,1,1,1,1
1,001200,scene0510_02,train,partial,1,1,1,1,1
1,001100,scene0510_02,train,partial,1,1,1,1,1
1,000330,scene0510_02,train,partial,1,1,1,1,1
1,000050,scene0510_02,train,partial,1,1,1,1,1
1,000374,scene0510_02,train,partial,1,1,1,1,1
1,000018,scene0510_02,train,partial,1,1,1,1,1
1,000306,scene0510_02,train,whole,1,1,1,1,1
1,000417,scene0510_02,train,partial,1,1,1,1,1
1,000311,scene0510_02,train,whole,1,1,1,1,1
1,000284,scene0510_02,train,partial,1,1,1,1,1
1,000013,scene0510_02,train,partial,1,1,1,1,1
1,000384,scene0510_02,train,whole,1,1,1,1,1
1,001300,scene0515_02,train,partial,1,1,1,1,1
1,001400,scene0515_02,train,partial,1,1,1,1,1
1,001081,scene0096_01,train,partial,1,1,1,1,1
1,001114,scene0096_01,train,partial,1,1,1,1,1
1,000440,scene0096_01,train,partial,1,1,1,1,1
1,000362,scene0096_01,train,whole,1,1,1,1,1
1,000350,scene0096_01,train,whole,1,1,1,1,1
1,001700,scene0096_01,train,partial,1,1,1,1,1
1,000400,scene0096_01,train,whole,1,1,1,1,1
1,001090,scene0096_01,train,partial,1,1,1,1,1
1,000393,scene0096_01,train,whole,1,1,1,1,1
1,001074,scene0096_01,train,partial,1,1,1,1,1
1,001061,scene0096_01,train,partial,1,1,1,1,1
1,001682,scene0096_01,train,partial,1,1,1,1,1
1,000431,scene0096_01,train,whole,1,1,1,1,1
1,001721,scene0096_01,train,partial,1,1,1,1,1
1,000415,scene0096_01,train,whole,1,1,1,1,1
1,001673,scene0096_01,train,partial,1,1,1,1,1
1,001099,scene0096_01,train,partial,1,1,1,1,1
1,001100,scene0096_01,train,partial,1,1,1,1,1
1,000377,scene0096_01,train,whole,1,1,1,1,1
1,001710,scene0096_01,train,partial,1,1,1,1,1
1,001119,scene0096_01,train,partial,1,1,1,1,1
1,000424,scene0096_01,train,whole,1,1,1,1,1
1,001695,scene0096_01,train,partial,1,1,1,1,1
1,001140,scene0096_01,train,partial,1,1,1,1,1
1,000384,scene0096_01,train,whole,1,1,1,1,1
1,001050,scene0553_00,test,partial,1,1,1,1,1
1,001162,scene0553_00,test,partial,1,1,1,1,1
1,001182,scene0553_00,test,partial,1,1,1,1,1
1,001106,scene0553_00,test,partial,1,1,1,1,1
1,001056,scene0553_00,test,partial,1,1,1,1,1
1,001113,scene0553_00,test,partial,1,1,1,1,1
1,001201,scene0553_00,test,partial,1,1,1,1,1
1,001173,scene0553_00,test,partial,1,1,1,1,1
1,001300,scene0553_00,test,partial,1,1,1,1,1
1,001208,scene0553_00,test,partial,1,1,1,1,1
1,001090,scene0553_00,test,partial,1,1,1,1,1
1,001125,scene0553_00,test,partial,1,1,1,1,1
1,001241,scene0553_00,test,partial,1,1,1,1,1
1,001061,scene0553_00,test,partial,1,1,1,1,1
1,001075,scene0553_00,test,partial,1,1,1,1,1
1,001149,scene0553_00,test,partial,1,1,1,1,1
1,001066,scene0553_00,test,partial,1,1,1,1,1
1,001221,scene0553_00,test,partial,1,1,1,1,1
1,001200,scene0553_00,test,partial,1,1,1,1,1
1,001100,scene0553_00,test,partial,1,1,1,1,1
1,001194,scene0553_00,test,partial,1,1,1,1,1
1,001232,scene0553_00,test,partial,1,1,1,1,1
1,001153,scene0553_00,test,partial,1,1,1,1,1
1,001000,scene0553_00,test,partial,1,1,1,1,1
1,001187,scene0553_00,test,partial,1,1,1,1,1
1,001248,scene0553_00,test,partial,1,1,1,1,1
1,001142,scene0553_00,test,partial,1,1,1,1,1
1,001097,scene0553_00,test,partial,1,1,1,1,1
1,001118,scene0553_00,test,partial,1,1,1,1,1
1,000800,scene0065_01,train,partial,1,1,1,1,1
1,001100,scene0022_00,train,partial,1,1,1,1,1
1,000244,scene0100_00,test,partial,1,1,1,1,1
1,000201,scene0100_00,test,partial,1,1,1,1,1
1,000800,scene0100_00,test,partial,1,1,1,1,1
1,000814,scene0100_00,test,partial,1,1,1,1,1
1,000194,scene0100_00,test,partial,1,1,1,1,1
1,000230,scene0100_00,test,partial,1,1,1,1,1
1,000835,scene0100_00,test,partial,1,1,1,1,1
1,000172,scene0100_00,test,partial,1,1,1,1,1
1,000200,scene0100_00,test,partial,1,1,1,1,1
1,000824,scene0100_00,test,partial,1,1,1,1,1
1,000801,scene0100_00,test,partial,1,1,1,1,1
1,000847,scene0100_00,test,partial,1,1,1,1,1
1,000184,scene0100_00,test,partial,1,1,1,1,1
1,000249,scene0100_00,test,partial,1,1,1,1,1
1,000189,scene0100_00,test,partial,1,1,1,1,1
1,000237,scene0100_00,test,partial,1,1,1,1,1
1,000819,scene0100_00,test,partial,1,1,1,1,1
1,000167,scene0100_00,test,partial,1,1,1,1,1
1,000840,scene0100_00,test,partial,1,1,1,1,1
1,000179,scene0100_00,test,partial,1,1,1,1,1
1,001300,scene0236_01,train,partial,1,1,1,1,1
1,001400,scene0236_01,train,whole,1,1,1,1,1
1,000800,scene0548_00,val,partial,1,1,1,1,1
1,000524,scene0268_02,train,partial,1,1,1,1,1
1,000531,scene0268_02,train,partial,1,1,1,1,1
1,000480,scene0268_02,train,partial,1,1,1,1,1
1,000494,scene0268_02,train,partial,1,1,1,1,1
1,000500,scene0268_02,train,partial,1,1,1,1,1
1,000505,scene0268_02,train,partial,1,1,1,1,1
1,000487,scene0268_02,train,partial,1,1,1,1,1
1,000456,scene0268_02,train,partial,1,1,1,1,1
1,000512,scene0268_02,train,partial,1,1,1,1,1
1,000475,scene0268_02,train,partial,1,1,1,1,1
1,000450,scene0268_02,train,partial,1,1,1,1,1
1,000519,scene0268_02,train,partial,1,1,1,1,1
1,000700,scene0121_02,train,partial,1,1,1,1,1
1,000700,scene0188_00,train,partial,1,1,1,1,1
2,000700,scene0188_00,train,partial,1,1,1,1,1
3,000700,scene0188_00,train,partial,1,1,1,1,1
4,000700,scene0188_00,train,partial,1,1,1,1,1
1,002500,scene0392_01,train,partial,1,1,1,1,1
1,000900,scene0392_01,train,partial,1,1,1,1,1
1,001700,scene0392_01,train,partial,1,1,1,1,1
1,002200,scene0392_01,train,partial,1,1,1,1,1
1,002400,scene0392_01,train,partial,1,1,1,1,1
1,001417,scene0492_00,train,partial,1,1,1,1,1
1,001231,scene0492_00,train,partial,1,1,1,1,1
1,001192,scene0492_00,train,partial,1,1,1,1,1
1,001377,scene0492_00,train,partial,1,1,1,1,1
1,001262,scene0492_00,train,partial,1,1,1,1,1
1,001175,scene0492_00,train,partial,1,1,1,1,1
1,000800,scene0492_00,train,partial,1,1,1,1,1
1,001326,scene0492_00,train,partial,1,1,1,1,1
1,001401,scene0492_00,train,partial,1,1,1,1,1
1,001253,scene0492_00,train,partial,1,1,1,1,1
1,001392,scene0492_00,train,partial,1,1,1,1,1
1,001294,scene0492_00,train,partial,1,1,1,1,1
1,001279,scene0492_00,train,partial,1,1,1,1,1
1,001300,scene0492_00,train,partial,1,1,1,1,1
1,001208,scene0492_00,train,partial,1,1,1,1,1
1,001350,scene0492_00,train,partial,1,1,1,1,1
1,001185,scene0492_00,train,partial,1,1,1,1,1
1,001217,scene0492_00,train,partial,1,1,1,1,1
1,001422,scene0492_00,train,partial,1,1,1,1,1
1,001244,scene0492_00,train,partial,1,1,1,1,1
1,001224,scene0492_00,train,partial,1,1,1,1,1
1,001180,scene0492_00,train,partial,1,1,1,1,1
1,000700,scene0492_00,train,partial,1,1,1,1,1
1,001368,scene0492_00,train,partial,1,1,1,1,1
1,001410,scene0492_00,train,partial,1,1,1,1,1
1,001168,scene0492_00,train,partial,1,1,1,1,1
1,001172,scene0492_00,train,partial,1,1,1,1,1
1,001197,scene0492_00,train,partial,1,1,1,1,1
1,001341,scene0492_00,train,partial,1,1,1,1,1
1,001303,scene0492_00,train,partial,1,1,1,1,1
1,001357,scene0492_00,train,partial,1,1,1,1,1
1,000510,scene0583_00,test,partial,1,1,1,1,1
1,000120,scene0583_00,test,whole,1,1,1,1,1
1,000072,scene0583_00,test,whole,1,1,1,1,1
1,000618,scene0583_00,test,whole,1,1,1,1,1
1,000634,scene0583_00,test,partial,1,1,1,1,1
1,000113,scene0583_00,test,whole,1,1,1,1,1
1,000132,scene0583_00,test,whole,1,1,1,1,1
1,000467,scene0583_00,test,whole,1,1,1,1,1
1,000125,scene0583_00,test,whole,1,1,1,1,1
1,000548,scene0583_00,test,partial,1,1,1,1,1
1,000500,scene0583_00,test,almost-whole,1,1,1,1,1
1,000067,scene0583_00,test,whole,1,1,1,1,1
1,000573,scene0583_00,test,partial,1,1,1,1,1
1,000600,scene0583_00,test,almost-whole,1,1,1,1,1
1,000060,scene0583_00,test,partial,1,1,1,1,1
1,000555,scene0583_00,test,whole,1,1,1,1,1
1,000496,scene0583_00,test,whole,1,1,1,1,1
1,000594,scene0583_00,test,partial,1,1,1,1,1
1,000578,scene0583_00,test,partial,1,1,1,1,1
1,000585,scene0583_00,test,partial,1,1,1,1,1
1,000479,scene0583_00,test,whole,1,1,1,1,1
1,000145,scene0583_00,test,whole,1,1,1,1,1
1,000623,scene0583_00,test,whole,1,1,1,1,1
1,000450,scene0583_00,test,whole,1,1,1,1,1
1,000091,scene0583_00,test,whole,1,1,1,1,1
1,000648,scene0583_00,test,partial,1,1,1,1,1
1,000601,scene0583_00,test,whole,1,1,1,1,1
1,000533,scene0583_00,test,partial,1,1,1,1,1
1,000150,scene0583_00,test,whole,1,1,1,1,1
1,000613,scene0583_00,test,whole,1,1,1,1,1
1,000051,scene0583_00,test,partial,1,1,1,1,1
1,000562,scene0583_00,test,whole,1,1,1,1,1
1,000517,scene0583_00,test,partial,1,1,1,1,1
1,000472,scene0583_00,test,whole,1,1,1,1,1
1,000641,scene0583_00,test,partial,1,1,1,1,1
1,000606,scene0583_00,test,whole,1,1,1,1,1
1,000486,scene0583_00,test,whole,1,1,1,1,1
1,000491,scene0583_00,test,whole,1,1,1,1,1
1,000526,scene0583_00,test,partial,1,1,1,1,1
1,000460,scene0583_00,test,whole,1,1,1,1,1
1,000100,scene0583_00,test,partial,1,1,1,1,1
1,000503,scene0583_00,test,whole,1,1,1,1,1
1,001700,scene0046_02,test,partial,1,1,1,1,1
1,001300,scene0046_02,test,whole,0,0,0,1,1
2,001300,scene0046_02,test,partial,0,0,0,1,1
1,001200,scene0046_02,test,partial,0,0,0,1,1
2,001200,scene0046_02,test,whole,0,0,0,1,1
1,001000,scene0046_02,test,partial,1,1,1,1,1
1,001800,scene0046_02,test,partial,1,1,1,1,1
1,001200,scene0523_01,train,partial,1,1,1,1,1
1,000470,scene0237_01,val,partial,1,1,1,1,1
1,000488,scene0237_01,val,partial,1,1,1,1,1
1,000500,scene0237_01,val,partial,1,1,1,1,1
1,000512,scene0237_01,val,partial,1,1,1,1,1
1,000465,scene0237_01,val,partial,1,1,1,1,1
1,000475,scene0237_01,val,partial,1,1,1,1,1
1,000515,scene0237_01,val,partial,1,1,1,1,1
1,000503,scene0237_01,val,partial,1,1,1,1,1
1,002600,scene0026_00,train,partial,1,1,1,1,1
1,000900,scene0246_00,test,partial,1,1,1,1,1
1,000400,scene0246_00,test,partial,1,1,1,1,1
2,000400,scene0246_00,test,partial,1,1,1,1,1
1,002000,scene0246_00,test,partial,1,1,1,1,1
1,000900,scene0365_00,val,partial,1,1,1,1,1
1,000800,scene0365_00,val,partial,1,1,1,1,1
1,001500,scene0365_00,val,partial,1,1,1,1,1
1,000500,scene0365_00,val,partial,1,1,1,1,1
1,000600,scene0365_00,val,partial,1,1,1,1,1
1,001400,scene0365_00,val,partial,1,1,1,1,1
1,000100,scene0365_00,val,partial,1,1,1,1,1
1,001500,scene0280_00,train,whole,1,1,1,1,1
1,000250,scene0080_00,train,partial,1,1,1,1,1
1,001023,scene0080_00,train,partial,1,1,1,1,1
1,000000,scene0080_00,train,partial,1,1,1,1,1
1,000201,scene0080_00,train,partial,1,1,1,1,1
1,000232,scene0080_00,train,partial,1,1,1,1,1
1,000187,scene0080_00,train,partial,1,1,1,1,1
1,001005,scene0080_00,train,partial,1,1,1,1,1
1,000130,scene0080_00,train,partial,1,1,1,1,1
1,000163,scene0080_00,train,partial,1,1,1,1,1
1,000300,scene0080_00,train,partial,1,1,1,1,1
1,000087,scene0080_00,train,partial,1,1,1,1,1
1,000168,scene0080_00,train,partial,1,1,1,1,1
1,000116,scene0080_00,train,partial,1,1,1,1,1
1,000239,scene0080_00,train,partial,1,1,1,1,1
1,000996,scene0080_00,train,partial,1,1,1,1,1
1,000142,scene0080_00,train,partial,1,1,1,1,1
1,000123,scene0080_00,train,partial,1,1,1,1,1
1,000175,scene0080_00,train,partial,1,1,1,1,1
1,000182,scene0080_00,train,partial,1,1,1,1,1
1,000200,scene0080_00,train,partial,1,1,1,1,1
1,000985,scene0080_00,train,partial,1,1,1,1,1
1,000223,scene0080_00,train,partial,1,1,1,1,1
1,000098,scene0080_00,train,partial,1,1,1,1,1
1,000111,scene0080_00,train,partial,1,1,1,1,1
1,000135,scene0080_00,train,partial,1,1,1,1,1
1,000093,scene0080_00,train,partial,1,1,1,1,1
1,000090,scene0080_00,train,partial,1,1,1,1,1
1,001000,scene0080_00,train,partial,1,1,1,1,1
1,000214,scene0080_00,train,partial,1,1,1,1,1
1,000100,scene0080_00,train,partial,1,1,1,1,1
1,001016,scene0080_00,train,partial,1,1,1,1,1
1,000192,scene0080_00,train,partial,1,1,1,1,1
1,003600,scene0000_00,train,partial,1,1,1,1,1
1,000600,scene0121_00,train,partial,1,1,1,1,1
1,002100,scene0046_00,test,partial,1,1,1,1,1
1,001500,scene0046_00,test,partial,0,0,0,1,1
2,001500,scene0046_00,test,whole,0,0,0,1,1
1,002000,scene0046_00,test,partial,1,1,1,1,1
1,001100,scene0046_00,test,partial,1,1,1,1,1
1,001600,scene0046_00,test,partial,1,1,1,1,1
1,001800,scene0046_00,test,partial,0,0,0,1,1
2,001800,scene0046_00,test,whole,0,0,0,1,1
1,000514,scene0429_00,train,partial,1,1,1,1,1
1,000546,scene0429_00,train,partial,1,1,1,1,1
1,000493,scene0429_00,train,partial,1,1,1,1,1
1,000500,scene0429_00,train,partial,1,1,1,1,1
1,000525,scene0429_00,train,partial,1,1,1,1,1
1,000506,scene0429_00,train,partial,1,1,1,1,1
1,000600,scene0429_00,train,partial,1,1,1,1,1
1,000539,scene0429_00,train,partial,1,1,1,1,1
1,000487,scene0429_00,train,partial,1,1,1,1,1
1,000458,scene0429_00,train,partial,1,1,1,1,1
1,000479,scene0429_00,train,partial,1,1,1,1,1
1,000465,scene0429_00,train,partial,1,1,1,1,1
1,000474,scene0429_00,train,partial,1,1,1,1,1
1,000450,scene0429_00,train,partial,1,1,1,1,1
1,000532,scene0429_00,train,partial,1,1,1,1,1
1,000498,scene0429_00,train,partial,1,1,1,1,1
1,000549,scene0429_00,train,partial,1,1,1,1,1
1,000482,scene0429_00,train,partial,1,1,1,1,1
1,000490,scene0429_00,train,partial,1,1,1,1,1
1,000400,scene0350_02,val,partial,1,1,1,1,1
1,000600,scene0350_02,val,partial,1,1,1,1,1
1,001300,scene0350_02,val,partial,1,1,1,1,1
1,001000,scene0350_02,val,partial,1,1,1,1,1
1,002600,scene0517_00,train,almost-whole,1,1,1,1,1
2,002600,scene0517_00,train,partial,1,1,1,1,1
3,002600,scene0517_00,train,whole,1,1,1,1,1
1,001100,scene0517_00,train,partial,1,1,1,1,1
2,001100,scene0517_00,train,partial,1,1,1,1,1
1,001000,scene0517_00,train,partial,1,1,1,1,1
2,001000,scene0517_00,train,partial,1,1,1,1,1
1,002400,scene0517_00,train,partial,0,0,0,1,1
2,002400,scene0517_00,train,partial,0,0,0,1,1
1,001100,scene0145_00,val,partial,1,1,1,1,1
1,000900,scene0415_01,train,partial,1,1,1,1,1
1,000800,scene0415_01,train,partial,1,1,1,1,1
1,000416,scene0084_01,test,whole,1,1,1,1,1
1,000000,scene0084_01,test,partial,1,1,1,1,1
1,000337,scene0084_01,test,partial,1,1,1,1,1
1,000300,scene0084_01,test,partial,1,1,1,1,1
1,000400,scene0084_01,test,whole,1,1,1,1,1
1,000421,scene0084_01,test,partial,1,1,1,1,1
1,000390,scene0084_01,test,whole,1,1,1,1,1
1,000404,scene0084_01,test,whole,1,1,1,1,1
1,000351,scene0084_01,test,partial,1,1,1,1,1
1,000397,scene0084_01,test,whole,1,1,1,1,1
1,000372,scene0084_01,test,partial,1,1,1,1,1
1,000413,scene0084_01,test,whole,1,1,1,1,1
1,000380,scene0084_01,test,partial,1,1,1,1,1
1,000427,scene0084_01,test,partial,1,1,1,1,1
1,000251,scene0084_01,test,partial,1,1,1,1,1
1,000310,scene0084_01,test,partial,1,1,1,1,1
1,000291,scene0084_01,test,partial,1,1,1,1,1
1,000377,scene0084_01,test,partial,1,1,1,1,1
1,000328,scene0084_01,test,partial,1,1,1,1,1
1,000317,scene0084_01,test,partial,1,1,1,1,1
1,000349,scene0084_01,test,partial,1,1,1,1,1
1,000424,scene0084_01,test,partial,1,1,1,1,1
1,000274,scene0084_01,test,partial,1,1,1,1,1
1,000269,scene0084_01,test,partial,1,1,1,1,1
1,000385,scene0084_01,test,partial,1,1,1,1,1
1,000262,scene0084_01,test,partial,1,1,1,1,1
1,000342,scene0084_01,test,partial,1,1,1,1,1
1,000600,scene0260_02,train,partial,1,1,1,1,1
1,000700,scene0260_02,train,partial,0,0,0,1,1
1,000096,scene0250_02,train,partial,1,1,1,1,1
1,000000,scene0250_02,train,partial,1,1,1,1,1
1,000121,scene0250_02,train,partial,1,1,1,1,1
1,000136,scene0250_02,train,partial,1,1,1,1,1
1,003200,scene0250_02,train,partial,1,1,1,1,1
1,000085,scene0250_02,train,partial,1,1,1,1,1
2,000085,scene0250_02,train,partial,1,1,1,1,1
1,000700,scene0250_02,train,partial,1,1,1,1,1
1,000061,scene0250_02,train,partial,1,1,1,1,1
2,000061,scene0250_02,train,partial,1,1,1,1,1
1,000100,scene0250_02,train,almost-whole,1,1,1,1,1
1,000076,scene0250_02,train,partial,1,1,1,1,1
2,000076,scene0250_02,train,partial,1,1,1,1,1
1,004900,scene0000_02,train,partial,1,1,1,1,1
1,000089,scene0539_01,val,partial,1,1,1,1,1
1,000059,scene0539_01,val,partial,1,1,1,1,1
1,000000,scene0539_01,val,partial,1,1,1,1,1
1,000075,scene0539_01,val,partial,1,1,1,1,1
1,000132,scene0539_01,val,partial,1,1,1,1,1
1,000044,scene0539_01,val,partial,1,1,1,1,1
1,000300,scene0539_01,val,partial,1,1,1,1,1
1,000068,scene0539_01,val,partial,1,1,1,1,1
1,000025,scene0539_01,val,partial,1,1,1,1,1
1,000030,scene0539_01,val,partial,1,1,1,1,1
1,000109,scene0539_01,val,partial,1,1,1,1,1
1,003700,scene0539_01,val,partial,1,1,1,1,1
1,000020,scene0539_01,val,partial,1,1,1,1,1
1,000037,scene0539_01,val,partial,1,1,1,1,1
1,000200,scene0539_01,val,partial,1,1,1,1,1
1,000150,scene0539_01,val,partial,1,1,1,1,1
1,000080,scene0539_01,val,partial,1,1,1,1,1
